name	length	score	pvalue
NODE_284_length_1278_cov_11.223222	1278	0.89598059632186	0.0176984095348188
NODE_285_length_1276_cov_2.908272	1276	0.137712687726287	0.470163829872045
NODE_286_length_1269_cov_2.359967	1269	0.481702217814011	0.163909594610755
NODE_287_length_1259_cov_4.295681	1259	0.181064598063647	0.405987164666959
NODE_288_length_1254_cov_3.455379	1254	0.255130951753757	0.320564435763543
NODE_289_length_1247_cov_5.511745	1247	0.829991913129123	0.0353968190696377
NODE_290_length_1247_cov_3.070470	1247	0.962080887907352	0.00410571212181608
NODE_291_length_1232_cov_13.080714	1232	0.430946136228276	0.190138318651094
NODE_292_length_1231_cov_3.554422	1231	0.261715916784557	0.314465659504923
NODE_293_length_1231_cov_2.751701	1231	0.931456932007266	0.0098058755530753
NODE_294_length_1229_cov_2.881601	1229	0.992578967543419	0.000159445130944314
NODE_295_length_1228_cov_3.122762	1228	0.968024304770706	0.00302945748794196
NODE_296_length_1226_cov_3.799317	1226	0.922355527246858	0.011679355841671
NODE_297_length_1219_cov_3.621993	1219	0.666989938517841	0.0857416191653047
NODE_298_length_1213_cov_3.342832	1213	0.796209311821739	0.0447642205126161
NODE_299_length_1211_cov_4.924740	1211	0.956002158643399	0.00498266034200981
NODE_300_length_1208_cov_14.282741	1208	0.860331069614778	0.0271056722605333
NODE_302_length_1205_cov_3.084348	1205	0.810372711494439	0.0408179535217443
NODE_304_length_1200_cov_3.153712	1200	0.900021612062558	0.0168613225973612
NODE_305_length_1193_cov_2.081722	1193	0.550447958785823	0.132658348945669
NODE_306_length_1191_cov_3.823944	1191	0.828141473315765	0.0357157093315263
NODE_307_length_1190_cov_9.562115	1190	0.255073059835049	0.320684019611751
NODE_308_length_1190_cov_3.022907	1190	0.375953964423153	0.22270498664647
NODE_309_length_1189_cov_15.528219	1189	0.939548068171209	0.00793239526447961
NODE_310_length_1181_cov_2.808171	1181	0.738091020486022	0.0636186072467812
NODE_311_length_1180_cov_2.273778	1180	0.0331520759631399	0.760832303583529
NODE_312_length_1178_cov_23.038290	1178	0.907397895672669	0.0149479810260294
NODE_313_length_1174_cov_18.592493	1174	0.220781732785926	0.355722087136764
NODE_315_length_1163_cov_2.463899	1163	0.466302918592311	0.171443377047873
NODE_316_length_1161_cov_5.827306	1161	0.292038417375936	0.286204010045043
NODE_317_length_1160_cov_3.400000	1160	0.807639722491126	0.0414557340455216
NODE_318_length_1158_cov_5.349048	1158	0.99352663040637	0.000159445130944314
NODE_319_length_1158_cov_2.244787	1158	0.273666189192725	0.302786303663252
NODE_320_length_1157_cov_6.291289	1157	0.9642076443251	0.0037070992944553
NODE_322_length_1140_cov_3.178802	1140	0.246827677487735	0.329493363096424
NODE_323_length_1138_cov_7.478301	1138	0.951011020366398	0.00577988599673137
NODE_324_length_1137_cov_5.704251	1137	0.34778895117567	0.242356599035357
NODE_325_length_1137_cov_2.907579	1137	0.94559683462733	0.00673655678239726
NODE_326_length_1134_cov_2.834106	1134	0.965332241325121	0.00334834774983059
NODE_327_length_1133_cov_6.628015	1133	0.919658364743812	0.0124367202136565
NODE_328_length_1129_cov_7.145251	1129	0.290956433856024	0.28735998724439
NODE_329_length_1118_cov_2.888993	1118	0.266586769037085	0.310041057121218
NODE_330_length_1117_cov_3.437853	1117	0.120974098033118	0.500617849882409
NODE_331_length_1113_cov_3.468809	1113	0.925360131123607	0.0108422689042133
NODE_333_length_1104_cov_9.875119	1104	0.271195688070594	0.305417148323833
NODE_334_length_1102_cov_7.220630	1102	0.959552857024206	0.00434487981823255
NODE_335_length_1101_cov_3.088910	1101	0.759083517641689	0.055885518395982
NODE_336_length_1093_cov_3.810212	1093	0.0496072654286923	0.686969346673576
NODE_337_length_1091_cov_4.309846	1091	0.995320946166467	7.97225654721569e-05
NODE_338_length_1087_cov_3.678295	1087	0.487373818407489	0.161438195081118
NODE_339_length_1087_cov_2.483527	1087	0.657320356894961	0.0888109379359828
NODE_340_length_1084_cov_3.066084	1084	0.792605778241487	0.0459600589946984
NODE_341_length_1082_cov_3.355404	1082	0.885385094054172	0.0202495316299279
NODE_342_length_1077_cov_5.864971	1077	0.666489301048324	0.0860206481444573
NODE_343_length_1077_cov_3.957926	1077	0.794425313701847	0.0453621397536573
NODE_344_length_1076_cov_3.646425	1076	0.988812163690922	0.000677641806513334
NODE_345_length_1075_cov_7.216667	1075	0.69320385139674	0.0760951887431738
NODE_346_length_1073_cov_3.000982	1073	0.861320442442077	0.026946227129589
NODE_347_length_1065_cov_2.682178	1065	0.434505356742836	0.188224977079762
NODE_348_length_1062_cov_3.672294	1062	0.961144785513384	0.00414557340455216
NODE_349_length_1061_cov_2.485089	1061	0.674188443096268	0.0830709132219875
NODE_350_length_1054_cov_3.519520	1054	0.092622355086403	0.559373380635389
NODE_351_length_1053_cov_5.178357	1053	0.96147365931101	0.00410571212181608
NODE_353_length_1043_cov_2.496964	1043	0.743147056349856	0.0617052656754494
NODE_354_length_1041_cov_2.760649	1041	0.893051421983585	0.0185753577550126
NODE_355_length_1041_cov_2.446247	1041	0.134197573126547	0.47550524175868
NODE_356_length_1037_cov_3.723014	1037	0.911058562506596	0.01423047793678
NODE_357_length_1037_cov_3.623218	1037	0.372468051784483	0.224857495914219
NODE_358_length_1036_cov_3.470948	1036	0.83381033230341	0.0344401482839718
NODE_359_length_1034_cov_4.078652	1034	0.0696002007258001	0.619324749870451
NODE_360_length_1032_cov_2.479017	1032	0.77404587221081	0.0517399449914298
NODE_361_length_1031_cov_6.568648	1031	0.191990452477109	0.391318212620082
NODE_363_length_1027_cov_4.555556	1027	0.975003301019458	0.00195320285406784
NODE_364_length_1027_cov_3.206790	1027	0.93715076070633	0.00849045322278471
NODE_365_length_1027_cov_2.912551	1027	0.884985793779554	0.0203292541954
NODE_367_length_1022_cov_4.716649	1022	0.988798115242605	0.000677641806513334
NODE_368_length_1021_cov_3.258799	1021	0.126903221727029	0.489097939171683
NODE_370_length_1019_cov_2.515560	1019	0.987835857324906	0.000757364371985491
NODE_371_length_1017_cov_2.697505	1017	0.582204818020986	0.119225096663611
NODE_372_length_1014_cov_3.325339	1014	0.58793872576862	0.116753697133974
NODE_373_length_1007_cov_3.436975	1007	0.854537779591918	0.0285805397217682
NODE_374_length_1007_cov_2.824580	1007	0.990526276017146	0.000597919241041177
NODE_375_length_1007_cov_2.267857	1007	0.658176514112172	0.0887710766532467
NODE_376_length_1006_cov_14.390116	1006	0.938237750316015	0.00825128552636824
NODE_377_length_1004_cov_4.325606	1004	0.669228050902835	0.0847052258141667
NODE_378_length_1004_cov_2.872497	1004	0.42977902954817	0.19129429585044
NODE_379_length_1002_cov_8.874340	1002	0.995773462454212	7.97225654721569e-05
NODE_380_length_1002_cov_3.385428	1002	0.609241537862415	0.107984214932037
NODE_381_length_1002_cov_2.692714	1002	0.810010779963993	0.0409773986526886
